123
732 -1
733 -1
829 -1
833 -1
834 -1
835 -1
836 -1
837 -1
843 -1
844 -1
850 -1
851 -1
852 -1
853 -1
875 -1
878 -1
953 -1
955 -1
957 -1
958 -1
959 -1
961 -1
962 -1
965 -1
966 -1
971 -1
973 -1
974 -1
975 -1
977 -1
978 -1
979 -1
980 -1
981 -1
1009 -1
1010 -1
1094 -1
1097 -1
1102 -1
1123 -1
1124 -1
1127 -1
1220 -1
1252 -1
1257 -1
1326 -1
1327 -1
1365 -1
1367 -1
1368 -1
1370 -1
1433 -1
1434 -1
1437 -1
1457 -1
1471 -1
1484 -1
1485 -1
1488 -1
1489 -1
1490 -1
1491 -1
1493 -1
1495 -1
1537 -1
1552 -1
1558 -1
1565 -1
1569 -1
1573 -1
1574 -1
1575 -1
1576 -1
1580 -1
1583 -1
1585 -1
1597 -1
1620 -1
1623 -1
1624 -1
1625 -1
1626 -1
1627 -1
1632 -1
1636 -1
1637 -1
1645 -1
1646 -1
1666 -1
1673 -1
1674 -1
1675 -1
1684 -1
1687 -1
1690 -1
1697 -1
1700 -1
1706 -1
1731 -1
1733 -1
1735 -1
1749 -1
1751 -1
1766 -1
1768 -1
1781 -1
1784 -1
1789 -1
1796 -1
1799 -1
1811 -1
1818 -1
1824 -1
1845 -1
1848 -1
1856 -1
1860 -1
1873 -1
1875 -1
1883 -1
1885 -1
1890 -1
1892 -1
