1894
-0.448612 0.357414
-0.434047 0.351325
-0.442585 0.322767
-0.441926 0.27305
-0.438889 0.384622
-0.452668 0.301018
-0.453081 0.331263
-0.449792 0.401747
-0.454617 0.382401
-0.456697 0.357068
-0.418877 0.406154
-0.224046 0.424492
-0.426001 0.442692
-0.18803 0.411917
-0.213686 0.411336
-0.245114 0.408758
-0.412714 0.370102
-0.419912 0.30225
-0.455692 0.265063
-0.450517 -0.0213982
-0.448803 -0.00832726
-0.455484 -0.0150066
-0.456358 0.226969
-0.426177 0.192812
-0.447139 0.221642
-0.44972 0.000148408
-0.438692 0.435122
-0.439424 0.417605
-0.448714 0.43531
-0.458885 0.295068
-0.458863 0.317702
-0.458417 0.336196
-0.460974 0.354064
-0.454672 0.415989
-0.45989 0.40281
-0.461901 0.381718
-0.447415 0.441265
-0.438545 0.444829
-0.309125 0.407836
-0.372421 0.393445
-0.396608 0.421374
-0.419432 0.431284
-0.410331 0.445635
-0.274734 0.426201
-0.308088 0.436806
-0.244003 0.429558
-0.261029 0.438181
-0.228587 0.433597
-0.181302 0.427782
-0.201909 0.426227
-0.216214 0.433291
-0.170385 0.434373
-0.182338 0.436403
-0.163313 0.43998
-0.425353 0.449703
-0.411404 0.453974
-0.160513 0.419944
-0.142721 0.434717
-0.157086 0.396368
-0.198435 0.383512
-0.24879 0.374936
-0.388494 0.21913
-0.312916 0.353379
-0.37641 0.328131
-0.440097 0.00371249
-0.440686 -0.0173996
-0.455125 -0.0625512
-0.449642 -0.0406578
-0.400314 0.086129
-0.461681 -0.118638
-0.45886 -0.0954742
-0.462132 -0.0755491
-0.462247 -0.0579032
-0.459484 -0.0425039
-0.461546 0.210823
-0.461136 0.239502
-0.46206 0.281406
-0.462119 0.261371
-0.463193 0.185647
-0.457449 -0.0279063
-0.454976 -0.00516139
-0.460347 -0.0197375
-0.459864 -0.010125
-0.456853 0.182943
-0.42567 0.0318686
-0.431473 0.0898221
-0.445614 0.153342
-0.448768 0.00955059
-0.454506 0.00402226
-0.44321 0.0236164
-0.453114 0.0181711
-0.451847 0.427373
-0.455243 0.436857
-0.462897 0.307002
-0.462748 0.332498
-0.465107 0.360888
-0.46659 0.388727
-0.461467 0.420215
-0.465546 0.408887
-0.439224 0.450349
-0.453355 0.443265
-0.4482 0.44776
-0.30372 0.451971
-0.355901 0.432029
-0.391147 0.441559
-0.334137 0.449573
-0.396938 0.452836
-0.265209 0.447198
-0.281371 0.4449
-0.246978 0.441189
-0.237607 0.438642
-0.253494 0.447024
-0.261582 0.4522
-0.227171 0.440502
-0.193391 0.435507
-0.204672 0.43567
-0.214439 0.440482
-0.175076 0.442015
-0.187397 0.442666
-0.139794 0.448504
-0.167165 0.44661
-0.15705 0.445778
-0.426292 0.454951
-0.413973 0.459149
-0.400346 0.458948
-0.436777 0.456462
-0.119726 0.41067
-0.0880038 0.429157
-0.100821 0.448931
-0.128241 0.360594
-0.351282 0.124694
-0.203435 0.31672
-0.306895 0.250845
-0.425456 -0.00755823
-0.45565 -0.129773
-0.435909 -0.0448945
-0.447556 -0.0865652
-0.398173 0.00249298
-0.349396 0.0119458
-0.462723 -0.138228
-0.458462 -0.169894
-0.463977 -0.157734
-0.460554 -0.23055
-0.460873 -0.205911
-0.465183 -0.110609
-0.465753 -0.0882275
-0.466596 -0.0646925
-0.469242 -0.0776486
-0.463671 -0.0348424
-0.465427 -0.0470019
-0.465982 0.295289
-0.463456 0.136093
-0.462999 0.160815
-0.464948 0.227308
-0.4659 0.203136
-0.465987 0.24887
-0.466344 0.273627
-0.467346 0.177702
-0.464352 -0.0260886
-0.459471 -1.7931e-05
-0.464836 -0.0156526
-0.464377 -0.00566729
-0.457623 0.131952
-0.445831 0.0530675
-0.44933 0.0971767
-0.463994 0.112164
-0.45772 0.010412
-0.457113 0.0420472
-0.454953 0.0298032
-0.459537 0.0195559
-0.460955 0.430309
-0.461469 0.436552
-0.458966 0.44194
-0.467568 0.319479
-0.466828 0.342528
-0.470136 0.375989
-0.470899 0.402922
-0.466548 0.42488
-0.470636 0.418814
-0.445922 0.454627
-0.46126 0.446467
-0.455642 0.448359
-0.452935 0.45327
-0.320956 0.459864
-0.284592 0.456125
-0.299418 0.460492
-0.364718 0.451744
-0.381064 0.456576
-0.376916 0.463475
-0.346186 0.460927
-0.390204 0.462348
-0.271448 0.45505
-0.239642 0.446529
-0.250864 0.452897
-0.261253 0.457197
-0.134036 0.455512
-0.222755 0.447119
-0.202972 0.443608
-0.176795 0.448887
-0.191149 0.449482
-0.138613 0.460871
-0.151961 0.454394
-0.16414 0.452427
-0.425016 0.461704
-0.405601 0.464139
-0.430374 0.466275
-0.440356 0.461801
-0.0825804 0.459478
-0.0850543 0.465308
-0.0330551 0.456688
0.038217 0.458854
-0.0518173 0.386459
-0.0214788 0.424463
0.0390877 0.405656
-0.0307763 0.443571
0.0334715 0.449494
-0.103781 0.464319
-0.115349 0.460303
-0.0334954 0.302251
-0.27051 0.0890416
-0.161389 0.200279
-0.41285 -0.0505266
-0.45477 -0.209272
-0.446881 -0.16016
-0.431643 -0.109631
-0.37178 -0.0745922
-0.294534 -0.0968025
-0.457028 -0.251927
-0.467103 -0.132379
-0.46382 -0.182859
-0.464559 -0.205274
-0.4677 -0.164968
-0.463438 -0.253539
-0.464989 -0.228521
-0.469698 -0.101037
-0.469331 -0.0485575
-0.471039 -0.0610136
-0.473457 -0.0740985
-0.468995 -0.0348206
-0.470394 0.292186
-0.467745 0.141722
-0.469435 0.217515
-0.470498 0.25539
-0.471442 0.171548
-0.469423 -0.0222952
-0.463858 0.00511963
-0.470281 -0.010781
-0.468741 -0.0013752
-0.45933 0.0882831
-0.458351 0.0625343
-0.465513 0.0868505
-0.468571 0.108548
-0.464417 0.0481475
-0.464395 0.0145489
-0.464148 0.0351518
-0.464122 0.0251719
-0.466781 0.433704
-0.465606 0.440857
-0.465526 0.447856
-0.472314 0.326374
-0.471121 0.35063
-0.4758 0.410031
-0.47495 0.383786
-0.475423 0.425216
-0.471433 0.42983
-0.449947 0.459349
-0.447936 0.46447
-0.459875 0.45317
-0.456235 0.45864
-0.275356 0.461433
-0.333912 0.466347
-0.319418 0.466857
-0.307213 0.465518
-0.279279 0.466211
-0.29417 0.465997
-0.286114 0.463466
-0.365387 0.464328
-0.380408 0.467869
-0.351316 0.469457
-0.393946 0.468996
-0.265045 0.462225
-0.238775 0.45326
-0.225336 0.453913
-0.251986 0.460066
-0.129434 0.463899
-0.139643 0.464978
-0.208886 0.452264
-0.175822 0.45556
-0.192541 0.455536
-0.148772 0.461786
-0.160658 0.45907
-0.412923 0.469385
-0.428636 0.471505
-0.44196 0.469084
-0.0327975 0.463776
-0.0592204 0.46408
-0.100589 0.468764
-0.0735249 0.468846
0.0490605 0.465373
0.002939 0.464201
0.100786 0.453153
0.0806622 0.46116
0.152071 0.457023
0.165709 0.283793
0.107478 0.365051
0.15405 0.41235
0.078435 0.434853
0.16125 0.446514
-0.120691 0.468446
-0.111211 0.472648
0.311155 0.280433
0.385314 0.245197
0.0393024 0.15443
-0.131713 -0.0190497
0.226552 0.152179
0.416763 0.308222
0.43959 0.144951
0.425415 0.203248
-0.225497 -0.200375
-0.0598528 -0.209823
-0.406099 -0.15321
-0.445496 -0.2345
-0.42895 -0.215855
-0.45188 -0.288207
-0.366583 -0.203417
-0.30592 -0.254659
-0.459478 -0.318357
-0.463971 -0.362381
-0.463633 -0.288903
-0.471141 -0.134757
-0.468356 -0.20422
-0.471551 -0.175332
-0.469143 -0.253532
-0.473865 -0.104735
-0.474 -0.0461898
-0.476735 -0.0814943
-0.477746 -0.0576078
-0.474124 -0.029418
-0.474712 0.305514
-0.474564 0.260734
-0.47286 0.122025
-0.474465 0.213282
-0.475829 0.155992
-0.474567 -0.0171409
-0.469872 0.00863465
-0.476822 -0.00698808
-0.473709 0.000707152
-0.466593 0.0644644
-0.470558 0.082391
-0.470203 0.0435152
-0.470512 0.019423
-0.470168 0.0296758
-0.475322 0.0852733
-0.47153 0.437954
-0.470129 0.446007
-0.465677 0.454078
-0.480165 0.419695
-0.477131 0.350188
-0.480344 0.392229
-0.47722 0.433988
-0.45358 0.465552
-0.460682 0.461724
-0.271885 0.467793
-0.331013 0.472228
-0.311398 0.471841
-0.298155 0.47063
-0.284693 0.470322
-0.345692 0.477365
-0.37227 0.473149
-0.394365 0.475146
-0.261176 0.468545
-0.238196 0.460108
-0.222914 0.460096
-0.249247 0.466139
-0.135725 0.470023
-0.146729 0.469128
-0.206087 0.460499
-0.169093 0.46206
-0.185863 0.461333
-0.158538 0.46702
-0.413086 0.476545
-0.431982 0.47642
-0.451168 0.472358
-0.442967 0.475251
-0.406866 0.482363
-0.0304001 0.468532
-0.0888427 0.47341
-0.0593981 0.472247
0.0840166 0.465742
0.071718 0.469221
0.0274923 0.470076
0.128598 0.461128
0.106315 0.463049
0.149343 0.463832
0.192178 0.458073
0.190224 0.464627
0.170142 0.463788
0.273521 0.353108
0.368284 0.345999
0.257485 0.399437
0.219037 0.432347
0.235609 0.45831
0.231593 0.449787
0.411206 0.37036
-0.12841 0.47518
-0.112221 0.477364
0.335715 0.152808
0.393713 0.112936
0.112096 -0.0486972
0.284959 0.00886571
0.43548 0.363583
0.450064 -0.000729172
0.452186 0.00583098
0.430826 0.0115557
0.41316 0.0386305
0.429598 0.0845882
0.442455 0.292569
0.451678 0.341885
0.448187 0.107305
0.451706 0.262803
0.448238 0.19701
0.117905 -0.232812
-0.176541 -0.305298
0.0194854 -0.336386
-0.466832 -0.372223
-0.462744 -0.377754
-0.462263 -0.387997
-0.459404 -0.397736
-0.458317 -0.369285
-0.459243 -0.347639
-0.403543 -0.293373
-0.448435 -0.335806
-0.434785 -0.297938
-0.343539 -0.321426
-0.266519 -0.349437
-0.466286 -0.327508
-0.466346 -0.347025
-0.469284 -0.358221
-0.470934 -0.303194
-0.474603 -0.265783
-0.475149 -0.148283
-0.474616 -0.208114
-0.478216 -0.111293
-0.479124 -0.0367045
-0.480624 -0.0812909
-0.482435 -0.0545361
-0.479125 -0.022813
-0.480017 0.311237
-0.477547 0.282413
-0.479453 0.245137
-0.4789 0.112082
-0.479532 0.177096
-0.480356 -0.0124611
-0.47593 0.0131819
-0.47931 0.00389966
-0.474735 0.0556586
-0.476215 0.0293552
-0.480334 0.0669338
-0.46657 0.460563
-0.475414 0.444288
-0.471763 0.453403
-0.483064 0.430558
-0.485183 0.415487
-0.48514 0.395226
-0.483699 0.361286
-0.480848 0.441943
-0.458785 0.469839
-0.465252 0.467908
-0.274183 0.473665
-0.315753 0.47731
-0.292274 0.475914
-0.263349 0.476269
-0.321631 0.482552
-0.345513 0.483922
-0.389613 0.481737
-0.38825 0.486833
-0.371361 0.480448
-0.218636 0.467675
-0.250385 0.472927
-0.236029 0.467098
-0.140095 0.475911
-0.151378 0.474387
-0.194676 0.467378
-0.174221 0.467371
-0.163438 0.4728
-0.199622 0.473551
-0.422432 0.481977
-0.456454 0.476825
-0.43678 0.482292
-0.448406 0.47981
-0.407006 0.48789
0.440701 0.401215
-0.0914804 0.477998
-0.0191798 0.473603
-0.058669 0.476603
0.0301124 0.47529
0.102192 0.469226
0.0776209 0.473228
0.126704 0.467604
0.152244 0.469201
0.213591 0.463319
0.236063 0.462752
0.209942 0.467652
0.181847 0.46864
0.260548 0.462345
0.280593 0.462199
0.395619 0.401644
0.346908 0.396406
0.314366 0.425748
0.28926 0.444818
0.281544 0.456532
0.425618 0.410893
0.411235 0.428515
-0.103446 0.482648
-0.127039 0.481569
0.366936 0.0181392
0.407287 -0.00662067
0.342493 -0.0916613
0.271463 -0.183284
0.434252 -0.0151229
0.451044 0.378036
0.449564 0.406722
0.454756 -0.00231763
0.446732 -0.0092785
0.452878 -0.00947571
0.445892 -0.0266305
0.454377 -0.035949
0.459124 -0.0507213
0.456771 0.00458746
0.445661 0.00857794
0.454622 0.0119078
0.441265 0.0334686
0.448091 0.0598951
0.459306 0.358801
0.45948 0.377347
0.461169 0.334606
0.457898 0.29686
0.456802 0.0887303
0.456814 0.134876
0.46125 0.155896
0.458102 0.189592
0.45739 0.23673
0.46173 0.25101
0.195101 -0.314506
-0.137435 -0.375221
0.289386 -0.322923
-0.22978 -0.401964
